#  RDB file created by NWIS qwflatout program on nwiswi at 06/02/2014 15:45:21
#
# AGNCY  Agency code
# BDATE  Begin date
# BTIME  Begin time
# EDATE  End date
# ETIME  End time
# MEDIM  Medium code
# PCODE  Parameter code
# REMRK  Remark code
# SAMPL  Record number
# SCMFL  Field sample comment
# STAID  Station number
# STYPE  Sample type code
# VALUE  Parameter value
# RPLEV  Reporting level
#
AGNCY	BDATE	BTIME	EDATE	ETIME	MEDIM	PCODE	REMRK	SAMPL	SCMFL	STAID	STYPE	VALUE	RPLEV
10S	10S	10S	10D	10S	10S	10S	10S	10S	50S	20S	10S	10N	10S
USGS	19970125	0700			WS	00608		99700571		040871476	9	33.5	
USGS	19970125	0700			WS	00625		99700571		040871476	9	69	
USGS	19970125	0700			WS	00631		99700571		040871476	9	.163	
USGS	19970125	0700			WS	00660		99700571		040871476	9	.015	
USGS	19970125	0700			WS	00671		99700571		040871476	9	.005	
USGS	19970125	0700			WS	30209		99700571		040871476	9	.00	
USGS	19970125	0700			WS	71846		99700571		040871476	9	43.1	
USGS	19970125	0700			WS	82398		99700571		040871476	9	50	
USGS	19970125	0700			WS	91075		99700571		040871476	9	180	
USGS	19970125	0700			WS	91080		99700571		040871476	9	3400	
USGS	19970125	0700			WS	99220		99700571		040871476	9	5000	
USGS	19970125	0700			WS	99918		99700571		040871476	9	180.00	
USGS	19970125	0700			WS	99919		99700571		040871476	9	3400.0	
USGS	19970125	0830			WS	00028		99700572		040871476	9	85543	
USGS	19970125	0830			WS	00061		99700572		040871476	9	.02	
USGS	19970125	0830			WS	00310		99700572		040871476	9	3940	
USGS	19970125	0830			WS	00600		99700572		040871476	9	73	
USGS	19970125	0830			WS	00605		99700572		040871476	9	38	
USGS	19970125	0830			WS	00608		99700572		040871476	9	34.5	
USGS	19970125	0830			WS	00625		99700572		040871476	9	73	
USGS	19970125	0830			WS	00631		99700572		040871476	9	.144	
USGS	19970125	0830			WS	30209		99700572		040871476	9	.00	
USGS	19970125	0830			WS	71846		99700572		040871476	9	44.4	
USGS	19970125	0830			WS	82398		99700572		040871476	9	50	
USGS	19970125	0830			WS	91075		99700572		040871476	9	220	
USGS	19970125	0830			WS	91080		99700572		040871476	9	3700	
USGS	19970125	0830			WS	99918		99700572		040871476	9	220.00	
USGS	19970125	0830			WS	99919		99700572		040871476	9	3700.0	
USGS	19970125	1215			WS	00028		99700573		040871476	9	85543	
USGS	19970125	1215			WS	00061		99700573		040871476	9	.02	
USGS	19970125	1215			WS	00310		99700573		040871476	9	4640	
USGS	19970125	1215			WS	00600		99700573		040871476	9	74	
USGS	19970125	1215			WS	00605		99700573		040871476	9	40	
USGS	19970125	1215			WS	00608		99700573		040871476	9	34.4	
USGS	19970125	1215			WS	00625		99700573		040871476	9	74	
USGS	19970125	1215			WS	00631		99700573		040871476	9	.130	
USGS	19970125	1215			WS	30209		99700573		040871476	9	.00	
USGS	19970125	1215			WS	71846		99700573		040871476	9	44.3	
USGS	19970125	1215			WS	82398		99700573		040871476	9	50	
USGS	19970125	1215			WS	91075		99700573		040871476	9	160	
USGS	19970125	1215			WS	91080		99700573		040871476	9	3900	
USGS	19970125	1215			WS	99918		99700573		040871476	9	160.00	
USGS	19970125	1215			WS	99919		99700573		040871476	9	3900.0	
USGS	19970125	2030			WS	00028		99700574		040871476	9	85543	
USGS	19970125	2030			WS	00061		99700574		040871476	9	.01	
USGS	19970125	2030			WS	00310	>	99700574		040871476	9	7090	
USGS	19970125	2030			WS	00600		99700574		040871476	9	72	
USGS	19970125	2030			WS	00605		99700574		040871476	9	40	
USGS	19970125	2030			WS	00608		99700574		040871476	9	31.5	
USGS	19970125	2030			WS	00625		99700574		040871476	9	72	
USGS	19970125	2030			WS	00631		99700574		040871476	9	.276	
USGS	19970125	2030			WS	30209		99700574		040871476	9	.00	
USGS	19970125	2030			WS	71846		99700574		040871476	9	40.6	
USGS	19970125	2030			WS	82398		99700574		040871476	9	50	
USGS	19970125	2030			WS	91075		99700574		040871476	9	330	
USGS	19970125	2030			WS	91080		99700574		040871476	9	11000	
USGS	19970125	2030			WS	99918		99700574		040871476	9	330.00	
USGS	19970125	2030			WS	99919		99700574		040871476	9	11000	
USGS	19970214	0805			WS	00028		99701128		040871476	9	85543	
USGS	19970214	0805			WS	00061	<	99701128		040871476	9	.01	
USGS	19970214	0805			WS	00310		99701128		040871476	9	2390	
USGS	19970214	0805			WS	00600		99701128		040871476	9	54	
USGS	19970214	0805			WS	00608		99701128		040871476	9	68.6	
USGS	19970214	0805			WS	00625		99701128		040871476	9	53	
USGS	19970214	0805			WS	00631		99701128		040871476	9	.669	
USGS	19970214	0805			WS	30209	<	99701128		040871476	9	.000	
USGS	19970214	0805			WS	71846		99701128		040871476	9	88.3	
USGS	19970214	0805			WS	82398		99701128		040871476	9	50	
USGS	19970214	0805			WS	91075		99701128		040871476	9	740	
USGS	19970214	0805			WS	91080		99701128		040871476	9	6200	
USGS	19970214	0805			WS	99918		99701128		040871476	9	740.00	
USGS	19970214	0805			WS	99919		99701128		040871476	9	6200.0	
USGS	19970411	1420			WS	00028		99701519		040871476	9	85543	
USGS	19970411	1420			WS	00061	<	99701519		040871476	9	.01	
USGS	19970411	1420			WS	00310		99701519		040871476	9	4290	
USGS	19970411	1420			WS	00600	<	99701519		040871476	9	170	
USGS	19970411	1420			WS	00605		99701519		040871476	9	37	
USGS	19970411	1420			WS	00608		99701519		040871476	9	133	
USGS	19970411	1420			WS	00625		99701519		040871476	9	170	
USGS	19970411	1420			WS	00631	<	99701519		040871476	9	.010	
USGS	19970411	1420			WS	30209	<	99701519		040871476	9	.000	
USGS	19970411	1420			WS	71846		99701519		040871476	9	171	
USGS	19970411	1420			WS	82398		99701519		040871476	9	50	
USGS	19970411	1420			WS	91075		99701519		040871476	9	37.0	
USGS	19970411	1420			WS	91080		99701519		040871476	9	540	
USGS	19970411	1420			WS	99918		99701519		040871476	9	37.000	
USGS	19970411	1420			WS	99919		99701519		040871476	9	540.00	
USGS	19970411	1610			WS	00028		99701520		040871476	9	85543	
USGS	19970411	1610			WS	00061		99701520		040871476	9	.18	
USGS	19970411	1610			WS	00310		99701520		040871476	9	3700	
USGS	19970411	1610			WS	00600		99701520		040871476	9	150	
USGS	19970411	1610			WS	00605		99701520		040871476	9	24	
USGS	19970411	1610			WS	00608		99701520		040871476	9	126	
USGS	19970411	1610			WS	00625		99701520		040871476	9	150	
USGS	19970411	1610			WS	00631		99701520		040871476	9	.039	
USGS	19970411	1610			WS	30209		99701520		040871476	9	.01	
USGS	19970411	1610			WS	71846		99701520		040871476	9	162	
USGS	19970411	1610			WS	82398		99701520		040871476	9	50	
USGS	19970411	1610			WS	91075		99701520		040871476	9	42.0	
USGS	19970411	1610			WS	91080		99701520		040871476	9	1000	
USGS	19970411	1610			WS	99918		99701520		040871476	9	42.000	
USGS	19970411	1610			WS	99919		99701520		040871476	9	1000.0	
USGS	19970411	1810			WS	00028		99701521		040871476	9	85543	
USGS	19970411	1810			WS	00061		99701521		040871476	9	.11	
USGS	19970411	1810			WS	00310	<	99701521		040871476	9	600	
USGS	19970411	1810			WS	00335		99701521		040871476	9	210	
USGS	19970411	1810			WS	00403		99701521		040871476	9	7.7	
USGS	19970411	1810			WS	00600		99701521		040871476	9	4.2	
USGS	19970411	1810			WS	00608		99701521		040871476	9	5.77	
USGS	19970411	1810			WS	00625		99701521		040871476	9	3.8	
USGS	19970411	1810			WS	00631		99701521		040871476	9	.444	
USGS	19970411	1810			WS	00660		99701521		040871476	9	.086	
USGS	19970411	1810			WS	00671		99701521		040871476	9	.028	
USGS	19970411	1810			WS	30209		99701521		040871476	9	.00	
USGS	19970411	1810			WS	71846		99701521		040871476	9	7.43	
USGS	19970411	1810			WS	82398		99701521		040871476	9	50	
USGS	19970411	1810			WS	91075		99701521		040871476	9	21.0	
USGS	19970411	1810			WS	91080		99701521		040871476	9	140	
USGS	19970411	1810			WS	99220		99701521		040871476	9	40	
USGS	19970411	1810			WS	99918		99701521		040871476	9	21.000	
USGS	19970411	1810			WS	99919		99701521		040871476	9	140.00	
USGS	19970411	2010			WS	00028		99701522		040871476	9	85543	
USGS	19970411	2010			WS	00061		99701522		040871476	9	.04	
USGS	19970411	2010			WS	00310		99701522		040871476	9	405	
USGS	19970411	2010			WS	00600		99701522		040871476	9	19	
USGS	19970411	2010			WS	00605		99701522		040871476	9	8.6	
USGS	19970411	2010			WS	00608		99701522		040871476	9	10.4	
USGS	19970411	2010			WS	00625		99701522		040871476	9	19	
USGS	19970411	2010			WS	00631		99701522		040871476	9	.391	
USGS	19970411	2010			WS	30209		99701522		040871476	9	.00	
USGS	19970411	2010			WS	71846		99701522		040871476	9	13.4	
USGS	19970411	2010			WS	82398		99701522		040871476	9	50	
USGS	19970411	2010			WS	91075		99701522		040871476	9	34.0	
USGS	19970411	2010			WS	91080		99701522		040871476	9	250	
USGS	19970411	2010			WS	99918		99701522		040871476	9	34.000	
USGS	19970411	2010			WS	99919		99701522		040871476	9	250.00	
USGS	19970411	2250			WS	00028		99701523		040871476	9	85543	
USGS	19970411	2250			WS	00061		99701523		040871476	9	.03	
USGS	19970411	2250			WS	00310		99701523		040871476	9	678	
USGS	19970411	2250			WS	00600		99701523		040871476	9	38	
USGS	19970411	2250			WS	00605		99701523		040871476	9	14	
USGS	19970411	2250			WS	00608		99701523		040871476	9	23.6	
USGS	19970411	2250			WS	00625		99701523		040871476	9	38	
USGS	19970411	2250			WS	00631		99701523		040871476	9	.279	
USGS	19970411	2250			WS	30209		99701523		040871476	9	.00	
USGS	19970411	2250			WS	71846		99701523		040871476	9	30.4	
USGS	19970411	2250			WS	82398		99701523		040871476	9	50	
USGS	19970411	2250			WS	91075		99701523		040871476	9	47.0	
USGS	19970411	2250			WS	91080		99701523		040871476	9	400	
USGS	19970411	2250			WS	99918		99701523		040871476	9	47.000	
USGS	19970411	2250			WS	99919		99701523		040871476	9	400.00	
USGS	19970412	0015			WS	00028		99701524		040871476	9	85543	
USGS	19970412	0015			WS	00061		99701524		040871476	9	.21	
USGS	19970412	0015			WS	00310		99701524		040871476	9	7280	
USGS	19970412	0015			WS	00600		99701524		040871476	9	31	
USGS	19970412	0015			WS	00605		99701524		040871476	9	24	
USGS	19970412	0015			WS	00608		99701524		040871476	9	6.35	
USGS	19970412	0015			WS	00625		99701524		040871476	9	30	
USGS	19970412	0015			WS	00631		99701524		040871476	9	.502	
USGS	19970412	0015			WS	30209		99701524		040871476	9	.01	
USGS	19970412	0015			WS	71846		99701524		040871476	9	8.18	
USGS	19970412	0015			WS	82398		99701524		040871476	9	50	
USGS	19970412	0015			WS	91075		99701524		040871476	9	24.0	
USGS	19970412	0015			WS	91080		99701524		040871476	9	12000	
USGS	19970412	0015			WS	99918		99701524		040871476	9	24.000	
USGS	19970412	0015			WS	99919		99701524		040871476	9	12000	
USGS	19970412	0155			WS	00028		99701525		040871476	9	85543	
USGS	19970412	0155			WS	00061		99701525		040871476	9	.73	
USGS	19970412	0155			WS	00310		99701525		040871476	9	6880	
USGS	19970412	0155			WS	00600		99701525		040871476	9	51	
USGS	19970412	0155			WS	00605		99701525		040871476	9	46	
USGS	19970412	0155			WS	00608		99701525		040871476	9	4.16	
USGS	19970412	0155			WS	00625		99701525		040871476	9	50	
USGS	19970412	0155			WS	00631		99701525		040871476	9	.660	
USGS	19970412	0155			WS	30209		99701525		040871476	9	.02	
USGS	19970412	0155			WS	71846		99701525		040871476	9	5.36	
USGS	19970412	0155			WS	82398		99701525		040871476	9	50	
USGS	19970412	0155			WS	91075		99701525		040871476	9	34.0	
USGS	19970412	0155			WS	91080		99701525		040871476	9	9500	
USGS	19970412	0155			WS	99918		99701525		040871476	9	34.000	
USGS	19970412	0155			WS	99919		99701525		040871476	9	9500.0	
USGS	19970412	0355			WS	00028		99701526		040871476	9	85543	
USGS	19970412	0355			WS	00061		99701526		040871476	9	.64	
USGS	19970412	0355			WS	00600		99701526		040871476	9	24	
USGS	19970412	0355			WS	00605		99701526		040871476	9	20	
USGS	19970412	0355			WS	00608		99701526		040871476	9	2.96	
USGS	19970412	0355			WS	00625		99701526		040871476	9	23	
USGS	19970412	0355			WS	00631		99701526		040871476	9	.815	
USGS	19970412	0355			WS	30209		99701526		040871476	9	.02	
USGS	19970412	0355			WS	71846		99701526		040871476	9	3.81	
USGS	19970412	0355			WS	82398		99701526		040871476	9	50	
USGS	19970412	0355			WS	91075		99701526		040871476	9	32.0	
USGS	19970412	0355			WS	91080		99701526		040871476	9	8400	
USGS	19970412	0355			WS	99918		99701526		040871476	9	32.000	
USGS	19970412	0355			WS	99919		99701526		040871476	9	8400.0	
USGS	19970412	0555			WS	00028		99701527		040871476	9	85543	
USGS	19970412	0555			WS	00061		99701527		040871476	9	.38	
USGS	19970412	0555			WS	00310		99701527		040871476	9	5940	
USGS	19970412	0555			WS	00600		99701527		040871476	9	19	
USGS	19970412	0555			WS	00605		99701527		040871476	9	14	
USGS	19970412	0555			WS	00608		99701527		040871476	9	3.83	
USGS	19970412	0555			WS	00625		99701527		040871476	9	18	
USGS	19970412	0555			WS	00631		99701527		040871476	9	.822	
USGS	19970412	0555			WS	30209		99701527		040871476	9	.01	
USGS	19970412	0555			WS	71846		99701527		040871476	9	4.93	
USGS	19970412	0555			WS	82398		99701527		040871476	9	50	
USGS	19970412	0555			WS	91075		99701527		040871476	9	30.0	
USGS	19970412	0555			WS	91080		99701527		040871476	9	9200	
USGS	19970412	0555			WS	99918		99701527		040871476	9	30.000	
USGS	19970412	0555			WS	99919		99701527		040871476	9	9200.0	
USGS	19970324	2135			WS	00028		99702083	Bioassay sample	040871476	9	85543	
USGS	19970324	2135			WS	00061		99702083	Bioassay sample	040871476	9	.33	
USGS	19970324	2135			WS	00310	<	99702083	Bioassay sample	040871476	9	1200	
USGS	19970324	2135			WS	00335		99702083	Bioassay sample	040871476	9	900	
USGS	19970324	2135			WS	00600		99702083	Bioassay sample	040871476	9	25	
USGS	19970324	2135			WS	00605		99702083	Bioassay sample	040871476	9	18	
USGS	19970324	2135			WS	00608		99702083	Bioassay sample	040871476	9	6.14	
USGS	19970324	2135			WS	00625		99702083	Bioassay sample	040871476	9	24	
USGS	19970324	2135			WS	00631		99702083	Bioassay sample	040871476	9	1.29	
USGS	19970324	2135			WS	30209		99702083	Bioassay sample	040871476	9	.01	
USGS	19970324	2135			WS	71846		99702083	Bioassay sample	040871476	9	7.91	
USGS	19970324	2135			WS	82398		99702083	Bioassay sample	040871476	9	50	
USGS	19970324	2135			WS	91075		99702083	Bioassay sample	040871476	9	30.0	
USGS	19970324	2135			WS	91080		99702083	Bioassay sample	040871476	9	260	
USGS	19970324	2135			WS	99918		99702083	Bioassay sample	040871476	9	30.000	
USGS	19970324	2135			WS	99919		99702083	Bioassay sample	040871476	9	260.00	
USGS	19970412	1020			WS	00028		99702184		040871476	9	85543	
USGS	19970412	1020			WS	00061		99702184		040871476	9	.18	
USGS	19970412	1020			WS	00310		99702184		040871476	9	7860	
USGS	19970412	1020			WS	00600		99702184		040871476	9	30	
USGS	19970412	1020			WS	00605		99702184		040871476	9	20	
USGS	19970412	1020			WS	00608		99702184		040871476	9	8.73	
USGS	19970412	1020			WS	00625		99702184		040871476	9	29	
USGS	19970412	1020			WS	00631		99702184		040871476	9	1.20	
USGS	19970412	1020			WS	30209		99702184		040871476	9	.01	
USGS	19970412	1020			WS	71846		99702184		040871476	9	11.2	
USGS	19970412	1020			WS	82398		99702184		040871476	9	50	
USGS	19970412	1020			WS	91075	<	99702184		040871476	9	10.0	
USGS	19970412	1020			WS	91080		99702184		040871476	9	9100	
USGS	19970412	1020			WS	99918	<	99702184		040871476	9	10.000	
USGS	19970412	1020			WS	99919		99702184		040871476	9	9100.0	
USGS	19970412	1220			WS	00028		99702185		040871476	9	85543	
USGS	19970412	1220			WS	00061		99702185		040871476	9	.16	
USGS	19970412	1220			WS	00310		99702185		040871476	9	6860	
USGS	19970412	1220			WS	00600		99702185		040871476	9	30	
USGS	19970412	1220			WS	00605		99702185		040871476	9	20	
USGS	19970412	1220			WS	00608		99702185		040871476	9	9.18	
USGS	19970412	1220			WS	00625		99702185		040871476	9	29	
USGS	19970412	1220			WS	00631		99702185		040871476	9	1.14	
USGS	19970412	1220			WS	30209		99702185		040871476	9	.00	
USGS	19970412	1220			WS	71846		99702185		040871476	9	11.8	
USGS	19970412	1220			WS	82398		99702185		040871476	9	50	
USGS	19970412	1220			WS	91075	<	99702185		040871476	9	10.0	
USGS	19970412	1220			WS	91080		99702185		040871476	9	8100	
USGS	19970412	1220			WS	99918	<	99702185		040871476	9	10.000	
USGS	19970412	1220			WS	99919		99702185		040871476	9	8100.0	
USGS	19970412	1420			WS	00028		99702186		040871476	9	85543	
USGS	19970412	1420			WS	00061		99702186		040871476	9	.06	
USGS	19970412	1420			WS	00310		99702186		040871476	9	5760	
USGS	19970412	1420			WS	00600		99702186		040871476	9	30	
USGS	19970412	1420			WS	00605		99702186		040871476	9	17	
USGS	19970412	1420			WS	00608		99702186		040871476	9	11.8	
USGS	19970412	1420			WS	00625		99702186		040871476	9	29	
USGS	19970412	1420			WS	00631		99702186		040871476	9	1.11	
USGS	19970412	1420			WS	30209		99702186		040871476	9	.00	
USGS	19970412	1420			WS	71846		99702186		040871476	9	15.2	
USGS	19970412	1420			WS	82398		99702186		040871476	9	50	
USGS	19970412	1420			WS	91075	<	99702186		040871476	9	10.0	
USGS	19970412	1420			WS	91080		99702186		040871476	9	6800	
USGS	19970412	1420			WS	99918	<	99702186		040871476	9	10.000	
USGS	19970412	1420			WS	99919		99702186		040871476	9	6800.0	
USGS	19971016	1255			WS	00028		99800222	CG-B02	040871476	9	85543	
USGS	19971016	1255			WS	00060		99800222	CG-B02	040871476	9	.01	
USGS	19971016	1255			WS	00310		99800222	CG-B02	040871476	9	83.5	
USGS	19971016	1255			WS	00335		99800222	CG-B02	040871476	9	450	
USGS	19971016	1255			WS	00403		99800222	CG-B02	040871476	9	8.3	
USGS	19971016	1255			WS	00530		99800222	CG-B02	040871476	9	30	
USGS	19971016	1255			WS	00605		99800222	CG-B02	040871476	9	4.9	
USGS	19971016	1255			WS	00608		99800222	CG-B02	040871476	9	33.1	
USGS	19971016	1255			WS	00625		99800222	CG-B02	040871476	9	38	
USGS	19971016	1255			WS	00665		99800222	CG-B02	040871476	9	.246	
USGS	19971016	1255			WS	00916		99800222	CG-B02	040871476	9	99.0	
USGS	19971016	1255			WS	00921		99800222	CG-B02	040871476	9	18	
USGS	19971016	1255			WS	01094	<	99800222	CG-B02	040871476	9	20	
USGS	19971016	1255			WS	01114	<	99800222	CG-B02	040871476	9	.8	
USGS	19971016	1255			WS	01119		99800222	CG-B02	040871476	9	2	
USGS	19971016	1255			WS	30208		99800222	CG-B02	040871476	9	.00	
USGS	19971016	1255			WS	71846		99800222	CG-B02	040871476	9	42.6	
USGS	19971016	1255			WS	82398		99800222	CG-B02	040871476	9	10	
USGS	19971016	1255			WS	91075	<	99800222	CG-B02	040871476	9	18.0	
USGS	19971016	1255			WS	91080	<	99800222	CG-B02	040871476	9	18.0	
USGS	19971016	1255			WS	99908		99800222	CG-B02	040871476	9	320	
USGS	19971016	1255			WS	99918	<	99800222	CG-B02	040871476	9	18.000	
USGS	19971016	1255			WS	99919	<	99800222	CG-B02	040871476	9	18.000	
USGS	19971210	0725	19971210	2045	WS	00028		99800491	CG-S05	040871476	9	85543	
USGS	19971210	0725	19971210	2045	WS	00310		99800491	CG-S05	040871476	9	8430	
USGS	19971210	0725	19971210	2045	WS	00335		99800491	CG-S05	040871476	9	15000	
USGS	19971210	0725	19971210	2045	WS	00403		99800491	CG-S05	040871476	9	8.1	
USGS	19971210	0725	19971210	2045	WS	00530		99800491	CG-S05	040871476	9	26	
USGS	19971210	0725	19971210	2045	WS	00605		99800491	CG-S05	040871476	9	26	
USGS	19971210	0725	19971210	2045	WS	00608		99800491	CG-S05	040871476	9	3.62	
USGS	19971210	0725	19971210	2045	WS	00625		99800491	CG-S05	040871476	9	30	
USGS	19971210	0725	19971210	2045	WS	00665		99800491	CG-S05	040871476	9	.079	
USGS	19971210	0725	19971210	2045	WS	00916		99800491	CG-S05	040871476	9	38.0	
USGS	19971210	0725	19971210	2045	WS	00921		99800491	CG-S05	040871476	9	5.8	
USGS	19971210	0725	19971210	2045	WS	01094		99800491	CG-S05	040871476	9	140	
USGS	19971210	0725	19971210	2045	WS	01114		99800491	CG-S05	040871476	9	23	
USGS	19971210	0725	19971210	2045	WS	01119		99800491	CG-S05	040871476	9	16	
USGS	19971210	0725	19971210	2045	WS	71846		99800491	CG-S05	040871476	9	4.66	
USGS	19971210	0725	19971210	2045	WS	82398		99800491	CG-S05	040871476	9	50	
USGS	19971210	0725	19971210	2045	WS	91075		99800491	CG-S05	040871476	9	490	
USGS	19971210	0725	19971210	2045	WS	91080		99800491	CG-S05	040871476	9	8500	
USGS	19971210	0725	19971210	2045	WS	99904		99800491	CG-S05	040871476	9	5.0	
USGS	19971210	0725	19971210	2045	WS	99905		99800491	CG-S05	040871476	9	.005	
USGS	19971210	0725	19971210	2045	WS	99908		99800491	CG-S05	040871476	9	120	
USGS	19971210	0725	19971210	2045	WS	99918		99800491	CG-S05	040871476	9	490.00	
USGS	19971210	0725	19971210	2045	WS	99919		99800491	CG-S05	040871476	9	8500.0	
USGS	19971210	1336			WS	00028		99800492		040871476	9	85543	
USGS	19971210	1336			WS	00061		99800492		040871476	9	.10	
USGS	19971210	1336			WS	00556		99800492		040871476	9	13	
USGS	19971210	1336			WS	30209		99800492		040871476	9	.00	
USGS	19971210	1336			WS	82398		99800492		040871476	9	70	
USGS	19980104	0610	19980104	1200	WS	00028		99800510	CG-S06	040871476	9	85543	
USGS	19980104	0610	19980104	1200	WS	00310		99800510	CG-S06	040871476	9	898	
USGS	19980104	0610	19980104	1200	WS	00335		99800510	CG-S06	040871476	9	1700	
USGS	19980104	0610	19980104	1200	WS	00403		99800510	CG-S06	040871476	9	7.8	
USGS	19980104	0610	19980104	1200	WS	00530		99800510	CG-S06	040871476	9	12	
USGS	19980104	0610	19980104	1200	WS	00605		99800510	CG-S06	040871476	9	72	
USGS	19980104	0610	19980104	1200	WS	00608		99800510	CG-S06	040871476	9	7.50	
USGS	19980104	0610	19980104	1200	WS	00625		99800510	CG-S06	040871476	9	80	
USGS	19980104	0610	19980104	1200	WS	00665		99800510	CG-S06	040871476	9	.190	
USGS	19980104	0610	19980104	1200	WS	00916		99800510	CG-S06	040871476	9	48.0	
USGS	19980104	0610	19980104	1200	WS	00921		99800510	CG-S06	040871476	9	5.9	
USGS	19980104	0610	19980104	1200	WS	01094		99800510	CG-S06	040871476	9	40	
USGS	19980104	0610	19980104	1200	WS	01114		99800510	CG-S06	040871476	9	5	
USGS	19980104	0610	19980104	1200	WS	01119		99800510	CG-S06	040871476	9	5	
USGS	19980104	0610	19980104	1200	WS	71846		99800510	CG-S06	040871476	9	9.66	
USGS	19980104	0610	19980104	1200	WS	82398		99800510	CG-S06	040871476	9	50	
USGS	19980104	0610	19980104	1200	WS	91075		99800510	CG-S06	040871476	9	18.0	
USGS	19980104	0610	19980104	1200	WS	91080		99800510	CG-S06	040871476	9	570	
USGS	19980104	0610	19980104	1200	WS	99904		99800510	CG-S06	040871476	9	1.3	
USGS	19980104	0610	19980104	1200	WS	99905		99800510	CG-S06	040871476	9	.001	
USGS	19980104	0610	19980104	1200	WS	99908		99800510	CG-S06	040871476	9	140	
USGS	19980104	0610	19980104	1200	WS	99918		99800510	CG-S06	040871476	9	18.000	
USGS	19980104	0610	19980104	1200	WS	99919		99800510	CG-S06	040871476	9	570.00	
USGS	19980108	0945			WS	00028		99800569	CG-S07	040871476	9	85543	
USGS	19980108	0945			WS	00061	<	99800569	CG-S07	040871476	9	.01	
USGS	19980108	0945			WS	00310		99800569	CG-S07	040871476	9	1760	
USGS	19980108	0945			WS	00335		99800569	CG-S07	040871476	9	2100	
USGS	19980108	0945			WS	00403		99800569	CG-S07	040871476	9	8.1	
USGS	19980108	0945			WS	00530		99800569	CG-S07	040871476	9	12	
USGS	19980108	0945			WS	00605		99800569	CG-S07	040871476	9	6.3	
USGS	19980108	0945			WS	00608		99800569	CG-S07	040871476	9	10.7	
USGS	19980108	0945			WS	00625		99800569	CG-S07	040871476	9	17	
USGS	19980108	0945			WS	30209	<	99800569	CG-S07	040871476	9	.000	
USGS	19980108	0945			WS	71846		99800569	CG-S07	040871476	9	13.8	
USGS	19980108	0945			WS	82398		99800569	CG-S07	040871476	9	50	
USGS	19980108	0945			WS	91075		99800569	CG-S07	040871476	9	89.0	
USGS	19980108	0945			WS	91080		99800569	CG-S07	040871476	9	760	
USGS	19980108	0945			WS	99918		99800569	CG-S07	040871476	9	89.000	
USGS	19980108	0945			WS	99919		99800569	CG-S07	040871476	9	760.00	
USGS	19980108	2130			WS	00028		99800570		040871476	9	85543	
USGS	19980108	2130			WS	00061	<	99800570		040871476	9	.01	
USGS	19980108	2130			WS	00556	<	99800570		040871476	9	2	
USGS	19980108	2130			WS	30209	<	99800570		040871476	9	.000	
USGS	19980108	2130			WS	82398		99800570		040871476	9	70	
USGS	19980120	1538			WS	00028		99800579	CG-B03	040871476	9	85543	
USGS	19980120	1538			WS	00061	<	99800579	CG-B03	040871476	9	.01	
USGS	19980120	1538			WS	00310	>	99800579	CG-B03	040871476	9	4190	
USGS	19980120	1538			WS	00335		99800579	CG-B03	040871476	9	33000	
USGS	19980120	1538			WS	00403		99800579	CG-B03	040871476	9	7.6	
USGS	19980120	1538			WS	00530		99800579	CG-B03	040871476	9	13	
USGS	19980120	1538			WS	00556		99800579	CG-B03	040871476	9	11	
USGS	19980120	1538			WS	00605		99800579	CG-B03	040871476	9	120	
USGS	19980120	1538			WS	00608		99800579	CG-B03	040871476	9	17.6	
USGS	19980120	1538			WS	00625		99800579	CG-B03	040871476	9	140	
USGS	19980120	1538			WS	00665		99800579	CG-B03	040871476	9	.243	
USGS	19980120	1538			WS	00916		99800579	CG-B03	040871476	9	200	
USGS	19980120	1538			WS	00921		99800579	CG-B03	040871476	9	38	
USGS	19980120	1538			WS	01094		99800579	CG-B03	040871476	9	340	
USGS	19980120	1538			WS	01114		99800579	CG-B03	040871476	9	40	
USGS	19980120	1538			WS	01119		99800579	CG-B03	040871476	9	10	
USGS	19980120	1538			WS	30209	<	99800579	CG-B03	040871476	9	.000	
USGS	19980120	1538			WS	71846		99800579	CG-B03	040871476	9	22.7	
USGS	19980120	1538			WS	82398		99800579	CG-B03	040871476	9	50	
USGS	19980120	1538			WS	91075		99800579	CG-B03	040871476	9	610	
USGS	19980120	1538			WS	91080		99800579	CG-B03	040871476	9	22000	
USGS	19980120	1538			WS	99908		99800579	CG-B03	040871476	9	670	
USGS	19980120	1538			WS	99918		99800579	CG-B03	040871476	9	610.00	
USGS	19980120	1538			WS	99919		99800579	CG-B03	040871476	9	22000	
USGS	19980120	1538			WS	99920		99800579	CG-B03	040871476	9	12000	
USGS	19980120	1538			WS	99921		99800579	CG-B03	040871476	9	40.000	
USGS	19980205	0956			WS	00028		99800590		040871476	9	1028	
USGS	19980205	0956			WS	00061	<	99800590		040871476	9	.01	
USGS	19980205	0956			WS	30209	<	99800590		040871476	9	.000	
USGS	19980205	0956			WS	82398		99800590		040871476	9	70	
USGS	19980205	0956			WS	99920		99800590		040871476	9	170000	
USGS	19980303	0855	19980303	1015	WS	00028		99801646	CG-S08	040871476	9	85543	
USGS	19980303	0855	19980303	1015	WS	00310	>	99801646	CG-S08	040871476	9	10000	
USGS	19980303	0855	19980303	1015	WS	00335		99801646	CG-S08	040871476	9	27000	
USGS	19980303	0855	19980303	1015	WS	00403		99801646	CG-S08	040871476	9	8.0	
