STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726400,14839, 19910222,   38.5,24,   23.6,24, 1018.0,24, 9999.9, 0,  11.8,24,  15.5,24,  19.0,  29.9,   48.0*,  32.0*, 0.00G,999.9, 000000,
726400,14839, 19910223,   24.9,24,   12.7,24, 1026.1,24, 9999.9, 0,  11.4,24,  10.0,24,  14.0, 999.9,   28.9*,  21.0*, 0.00G,999.9, 001000,
726400,14839, 19910224,   30.5,24,   17.5,24, 1017.8,24, 9999.9, 0,   8.8,24,  10.8,24,  15.9, 999.9,   33.1*,  27.0*, 0.00G,999.9, 001000,
726400,14839, 19910225,   20.0,24,    4.2,24, 1025.9,24, 9999.9, 0,  14.9,24,  10.0,24,  15.0, 999.9,   27.0*,  12.0*, 0.00G,999.9, 000000,
726400,14839, 19910226,   19.3,24,    5.7,24, 1021.6,24, 9999.9, 0,  13.0,24,   7.4,24,  11.1, 999.9,   28.0*,  12.9*, 0.00G,999.9, 000000,
726400,14839, 19910227,   23.4,24,   14.3,24, 1014.6,24, 9999.9, 0,   7.0,24,   8.8,24,  14.0, 999.9,   30.9*,  19.0*, 0.03G,999.9, 101000,
726400,14839, 19910228,   31.2,24,   24.1,24, 1013.0,24, 9999.9, 0,   5.6,24,   7.3,24,  12.0, 999.9,   39.0*,  26.1*, 0.01G,999.9, 101000,
726400,14839, 19910301,   41.9,24,   38.6,24, 1004.1,24, 9999.9, 0,   4.0,24,   7.7,24,  11.1, 999.9,   48.0*,  35.1*, 0.07G,999.9, 110000,
726400,14839, 19910302,   36.4,24,   34.2,24,  995.5,24, 9999.9, 0,   3.3,24,  16.5,24,  30.1,  35.9,   45.0*,  27.0*, 0.76G,999.9, 111000,
726400,14839, 19910303,   21.8,24,   15.3,24, 1013.7,24, 9999.9, 0,  10.1,24,  16.4,24,  22.9, 999.9,   26.1*,  18.0*, 0.18G,999.9, 000000,
726400,14839, 19910304,   26.7,24,   14.4,24, 1009.5,24, 9999.9, 0,  13.6,24,   9.0,24,  13.0, 999.9,   39.0*,  19.0*, 0.00G,999.9, 000000,
726400,14839, 19910305,   34.5,24,   24.1,24, 1003.0,24, 9999.9, 0,  11.3,24,   6.9,24,  13.0, 999.9,   46.0*,  28.0*, 0.00G,999.9, 000000,
726400,14839, 19910306,   42.9,24,   33.8,24,  990.3,24, 9999.9, 0,   7.5,24,  14.9,24,  20.0,  28.9,   51.1*,  32.0*, 0.00G,999.9, 101000,
726400,14839, 19910307,   27.0,24,    8.8,24, 1010.2,24, 9999.9, 0,  13.6,24,  12.7,24,  22.0, 999.9,   33.1*,  19.9*, 0.00G,999.9, 000000,
726400,14839, 19910308,   29.3,24,   16.4,24, 1015.6,24, 9999.9, 0,  10.1,24,   7.4,24,  15.0,  19.0,   42.1*,  21.9*, 0.00G,999.9, 001000,
726400,14839, 19910309,   35.6,24,   29.0,24, 1012.7,24, 9999.9, 0,   5.8,24,  12.6,24,  20.0,  28.0,   41.0*,  32.0*, 0.03G,999.9, 111000,
726400,14839, 19910310,   32.3,24,   24.4,24, 1024.0,24, 9999.9, 0,   8.3,24,   8.8,24,  14.0, 999.9,   39.0*,  26.1*, 0.00G,999.9, 000000,
726400,14839, 19910311,   34.8,24,   30.6,24, 1023.3,24, 9999.9, 0,   5.9,24,  10.7,24,  17.1,  21.0,   37.9*,  33.1*, 0.00G,999.9, 100000,
726400,14839, 19910312,   32.5,24,   23.0,24, 1018.0,24, 9999.9, 0,   8.8,24,  17.0,24,  22.0, 999.9,   36.0*,  30.0*, 0.00G,999.9, 000000,
726400,14839, 19910313,   32.5,24,   23.2,24, 1011.1,24, 9999.9, 0,  13.0,24,  21.8,24,  26.0, 999.9,   35.1*,  30.0*, 0.00G,999.9, 000000,
726400,14839, 19910314,   33.4,24,   23.1,24, 1016.4,24, 9999.9, 0,  13.9,24,  19.6,24,  26.0, 999.9,   36.0*,  30.0*, 0.00G,999.9, 000000,
726400,14839, 19910315,   33.7,24,   26.4,24, 1025.1,24, 9999.9, 0,  12.6,24,   8.3,24,  18.1, 999.9,   42.1*,  26.1*, 0.00G,999.9, 000000,
726400,14839, 19910316,   35.8,24,   28.6,24, 1028.0,24, 9999.9, 0,   9.9,24,   5.6,24,  10.1, 999.9,   48.0*,  28.9*, 0.00G,999.9, 000000,
726400,14839, 19910317,   35.7,24,   31.8,24, 1021.5,24, 9999.9, 0,   5.9,24,   5.3,24,  12.0, 999.9,   39.9*,  32.0*, 0.00G,999.9, 110000,
726400,14839, 19910318,   39.4,24,   34.2,24, 1010.3,24, 9999.9, 0,   3.7,24,  10.9,24,  15.0,  18.1,   48.0*,  36.0*, 0.52G,999.9, 110000,
726400,14839, 19910319,   45.1,24,   33.3,24, 1012.9,24, 9999.9, 0,   6.8,24,   9.8,24,  15.9, 999.9,   61.0*,  33.1*, 0.04G,999.9, 000000,
726400,14839, 19910320,   45.7,24,   36.6,24, 1012.5,24, 9999.9, 0,   8.0,24,   8.9,24,  13.0, 999.9,   55.0*,  37.0*, 0.00G,999.9, 000000,
726400,14839, 19910321,   53.8,24,   44.2,24, 1002.0,24, 9999.9, 0,   6.2,24,  12.5,24,  17.1, 999.9,   70.0*,  43.0*, 0.00D,999.9, 000000,
726400,14839, 19910322,   44.6,24,   41.7,24, 1006.3,24, 9999.9, 0,   3.3,24,   8.1,24,  20.0,  28.0,   66.0*,  37.9*, 0.05G,999.9, 110000,
726400,14839, 19910323,   44.1,24,   40.1,24,  995.1,24, 9999.9, 0,   5.9,24,  17.4,24,  28.0,  32.1,   48.9*,  37.9*, 0.51G,999.9, 110000,
726400,14839, 19910324,   40.4,24,   32.7,24, 1005.9,24, 9999.9, 0,   9.9,24,  16.6,24,  26.0,  28.0,   50.0*,  36.0*, 0.02G,999.9, 000000,
726400,14839, 19910325,   40.9,24,   33.2,24, 1017.0,24, 9999.9, 0,   8.7,24,   6.5,24,  11.1, 999.9,   50.0*,  33.1*, 0.00G,999.9, 000000,
726400,14839, 19910326,   51.4,24,   44.9,24, 1008.3,24, 9999.9, 0,   5.4,24,  10.4,24,  17.1, 999.9,   64.9*,  44.1*, 0.84G,999.9, 110010,
726400,14839, 19910327,   61.6,24,   57.1,24,  992.3,24, 9999.9, 0,   5.7,24,  10.6,24,  29.9,  67.0,   70.0*,  54.0*, 0.59G,999.9, 110110,
726400,14839, 19910328,   41.8,24,   28.7,24,  997.6,24, 9999.9, 0,  10.2,24,  19.3,24,  30.1,  35.9,   63.0*,  32.0*, 0.34G,999.9, 111000,
726400,14839, 19910329,   29.2,24,   16.4,24, 1012.3,24, 9999.9, 0,  12.2,24,  12.2,24,  19.0,  24.1,   35.1*,  24.1*, 0.10G,  0.4, 000000,
726400,14839, 19910330,   31.2,24,   14.3,24, 1020.7,24, 9999.9, 0,  14.8,24,   8.3,24,  17.1, 999.9,   39.9*,  23.0*, 0.01G,  0.4, 000000,
726400,14839, 19910331,   37.7,24,   26.8,24, 1016.9,24, 9999.9, 0,  10.3,24,  12.2,24,  28.0, 999.9,   52.0*,  32.0*, 0.07G,  0.4, 101000,
726400,14839, 19910401,   38.8,24,   26.1,24, 1021.7,24, 9999.9, 0,  13.6,24,  10.0,24,  14.0, 999.9,   48.0*,  32.0*, 0.04G,999.9, 000000,
726400,14839, 19910402,   37.0,24,   26.6,24, 1028.6,24, 9999.9, 0,  12.5,24,   7.6,24,  13.0, 999.9,   44.1*,  28.0*, 0.00G,999.9, 000000,
726400,14839, 19910403,   42.6,24,   28.2,24, 1027.9,24, 9999.9, 0,  12.3,24,   8.6,24,  13.0, 999.9,   52.0*,  37.0*, 0.00G,999.9, 000000,
726400,14839, 19910404,   50.7,24,   38.6,24, 1021.5,24, 9999.9, 0,   7.2,24,   6.4,24,  12.0, 999.9,   57.0*,  45.0*, 0.02G,999.9, 110000,
726400,14839, 19910405,   57.8,24,   49.4,24, 1016.7,24, 9999.9, 0,   4.1,24,  10.0,24,  17.1, 999.9,   77.0*,  46.9*, 0.02G,999.9, 100000,
726400,14839, 19910406,   70.1,24,   49.3,24, 1010.3,24, 9999.9, 0,   9.4,24,  17.3,24,  25.1, 999.9,   84.0*,  59.0*, 0.00G,999.9, 000000,
726400,14839, 19910407,   71.9,24,   53.2,24, 1007.7,24, 9999.9, 0,  10.4,24,  15.2,24,  18.1, 999.9,   80.1*,  60.1*, 0.00G,999.9, 000000,
726400,14839, 19910408,   61.2,24,   55.5,24, 1006.0,24, 9999.9, 0,   6.3,24,  11.0,24,  20.0,  35.9,   75.0*,  41.0*, 0.03G,999.9, 110010,
726400,14839, 19910409,   40.9,24,   39.7,24, 1005.7,24, 9999.9, 0,   4.6,24,  13.2,24,  24.1,  33.0,   44.1*,  37.9*, 1.09G,999.9, 110110,
726400,14839, 19910410,   39.1,24,   30.3,24, 1014.5,24, 9999.9, 0,   9.7,24,  12.9,24,  18.1, 999.9,   53.1*,  33.1*, 0.17G,999.9, 111000,
726400,14839, 19910411,   36.5,24,   29.3,24, 1029.7,24, 9999.9, 0,  12.0,24,  10.1,24,  17.1, 999.9,   39.0*,  32.0*, 0.02G,999.9, 000000,
726400,14839, 19910412,   38.9,24,   28.1,24, 1032.1,24, 9999.9, 0,   9.8,24,  14.6,24,  19.0,  22.0,   42.1*,  37.0*, 0.01G,999.9, 001000,
726400,14839, 19910413,   40.8,24,   34.6,24, 1022.3,24, 9999.9, 0,   9.0,24,  13.9,24,  18.1,  22.0,   43.0*,  37.9*, 0.01G,999.9, 100000,
726400,14839, 19910414,   45.9,24,   44.3,24, 1012.1,24, 9999.9, 0,   3.1,24,  10.1,24,  15.0,  20.0,   62.1*,  41.0*, 1.01G,999.9, 110000,
726400,14839, 19910415,   50.1,24,   44.0,24, 1007.0,24, 9999.9, 0,   6.4,24,  11.7,24,  17.1, 999.9,   61.0*,  43.0*, 0.66G,999.9, 110000,
726400,14839, 19910416,   50.3,24,   34.5,24, 1013.6,24, 9999.9, 0,  12.8,24,  12.2,24,  19.0, 999.9,   62.1*,  41.0*, 0.13G,999.9, 000000,
726400,14839, 19910417,   45.9,24,   36.5,24, 1018.7,24, 9999.9, 0,  10.0,24,   8.6,24,  17.1, 999.9,   51.1*,  41.0*, 0.00G,999.9, 000000,
726400,14839, 19910418,   43.1,24,   36.7,24, 1018.4,24, 9999.9, 0,   9.5,24,   7.1,24,  13.0, 999.9,   48.0*,  37.9*, 0.00G,999.9, 000000,
726400,14839, 19910419,   43.2,24,   37.3,24, 1016.4,24, 9999.9, 0,   9.9,24,  19.5,24,  28.9, 999.9,   45.0*,  39.9*, 0.00C,999.9, 000000,
726400,14839, 19910420,   40.2,24,   31.7,24, 1020.6,24, 9999.9, 0,  11.1,24,  22.2,24,  31.1, 999.9,   43.0*,  37.0*, 0.00G,999.9, 000000,
726400,14839, 19910421,   43.6,24,   28.8,24, 1017.8,24, 9999.9, 0,  12.5,24,  14.8,24,  19.0, 999.9,   50.0*,  39.9*, 0.00G,999.9, 000000,
726400,14839, 19910422,   46.6,24,   26.5,24, 1007.4,24, 9999.9, 0,  12.3,24,   7.9,24,  13.0, 999.9,   57.0*,  37.0*, 0.00G,999.9, 000000,
726400,14839, 19910423,   50.0,24,   39.1,24, 1000.7,24, 9999.9, 0,   8.9,24,   8.9,24,  15.9, 999.9,   57.0*,  41.0*, 0.01G,999.9, 110010,
726400,14839, 19910424,   48.2,24,   34.2,24, 1011.5,24, 9999.9, 0,  10.1,24,   8.2,24,  12.0, 999.9,   60.1*,  39.9*, 0.56G,999.9, 010000,
726400,14839, 19910425,   51.9,24,   29.2,24, 1018.3,24, 9999.9, 0,   9.0,24,   6.1,24,  10.1, 999.9,   62.1*,  45.0*, 0.00G,999.9, 000000,
726400,14839, 19910426,   53.8,24,   39.8,24, 1014.8,24, 9999.9, 0,   6.5,24,   5.4,24,  10.1, 999.9,   62.1*,  46.9*, 0.00G,999.9, 000000,
726400,14839, 19910427,   56.2,24,   51.4,24, 1008.1,24, 9999.9, 0,   3.4,24,   8.8,24,  15.0,  15.9,   70.0*,  48.0*, 0.03G,999.9, 110000,
726400,14839, 19910428,   60.8,24,   55.2,24, 1009.5,24, 9999.9, 0,   5.0,24,   5.7,24,  12.0, 999.9,   68.0*,  53.1*, 0.00D,999.9, 100000,
726400,14839, 19910429,   55.8,24,   54.5,24, 1004.7,24, 9999.9, 0,   0.9,24,   8.9,24,  13.0, 999.9,   71.1*,  46.9*, 0.05G,999.9, 110000,
726400,14839, 19910430,   56.5,24,   43.4,24, 1003.5,24, 9999.9, 0,  11.8,24,  17.7,24,  28.9,  29.9,   68.0*,  51.1*, 0.03G,999.9, 010010,
726400,14839, 19910501,   53.2,24,   36.8,24, 1008.7,24, 9999.9, 0,  12.2,24,  15.2,24,  22.9, 999.9,   57.9*,  48.0*, 0.00G,999.9, 000000,
726400,14839, 19910502,   51.7,24,   32.7,24, 1014.4,24, 9999.9, 0,  11.8,24,  13.2,24,  22.0,  32.1,   64.9*,  42.1*, 0.00G,999.9, 000000,
726400,14839, 19910503,   42.8,24,   33.4,24, 1020.2,24, 9999.9, 0,  11.3,24,  10.5,24,  15.9, 999.9,   48.0*,  37.9*, 0.00G,999.9, 000000,
726400,14839, 19910504,   45.7,24,   38.0,24, 1018.6,24, 9999.9, 0,  10.1,24,  11.2,24,  17.1, 999.9,   51.1*,  39.0*, 0.00G,999.9, 000000,
726400,14839, 19910505,   45.0,24,   40.1,24, 1013.1,24, 9999.9, 0,   6.0,24,  11.5,24,  24.1, 999.9,   48.0*,  43.0*, 0.37G,999.9, 110010,
726400,14839, 19910506,   45.5,24,   38.8,24, 1006.8,24, 9999.9, 0,   7.7,24,  13.8,24,  20.0,  21.0,   48.9*,  43.0*, 0.21G,999.9, 110000,
726400,14839, 19910507,   49.1,24,   36.5,24, 1017.5,24, 9999.9, 0,  13.3,24,  13.1,24,  17.1,  21.0,   62.1*,  41.0*, 0.00G,999.9, 000000,
726400,14839, 19910508,   47.7,24,   39.6,24, 1026.2,24, 9999.9, 0,   9.3,24,   6.1,24,  13.0, 999.9,   53.1*,  45.0*, 0.03G,999.9, 010010,
726400,14839, 19910509,   53.1,24,   46.6,24, 1022.4,24, 9999.9, 0,   4.6,24,   6.7,24,  12.0, 999.9,   70.0*,  44.1*, 0.01G,999.9, 100000,
726400,14839, 19910510,   59.6,24,   49.5,24, 1023.6,24, 9999.9, 0,   6.1,24,   5.5,24,   8.9, 999.9,   72.0*,  46.9*, 0.00G,999.9, 000000,
726400,14839, 19910511,   65.3,24,   56.8,24, 1021.9,24, 9999.9, 0,   4.4,24,   5.6,24,  12.0, 999.9,   80.1*,  53.1*, 0.00G,999.9, 000000,
726400,14839, 19910512,   74.7,24,   63.8,24, 1015.6,24, 9999.9, 0,   5.2,24,   5.3,24,  12.0, 999.9,   84.9*,  64.9*, 0.00G,999.9, 000000,
726400,14839, 19910513,   75.0,24,   62.6,24, 1011.3,24, 9999.9, 0,   6.0,24,   7.1,24,  12.0, 999.9,   88.0*,  64.0*, 0.00G,999.9, 100000,
726400,14839, 19910514,   78.1,24,   54.1,24, 1010.2,24, 9999.9, 0,   9.6,24,   5.3,24,  10.1, 999.9,   87.1*,  64.9*, 0.00G,999.9, 000000,
726400,14839, 19910515,   75.0,24,   55.9,24, 1013.0,24, 9999.9, 0,   9.3,24,   5.7,24,  11.1, 999.9,   84.9*,  62.1*, 0.00D,999.9, 000000,
726400,14839, 19910516,   72.6,24,   56.2,24, 1011.5,24, 9999.9, 0,   7.1,24,   6.5,24,  11.1, 999.9,   81.0*,  66.9*, 0.25G,999.9, 110010,
726400,14839, 19910517,   58.1,24,   53.9,24, 1013.2,24, 9999.9, 0,   6.6,24,  14.5,24,  28.0,  35.9,   75.0*,  45.0*, 0.06G,999.9, 110000,
726400,14839, 19910518,   45.0,24,   39.8,24, 1024.6,23, 9999.9, 0,   8.4,24,  15.2,24,  22.9,  25.1,   46.0*,  44.1*, 0.05G,999.9, 110000,
726400,14839, 19910519,   49.2,24,   39.1,24, 1027.9,24, 9999.9, 0,  11.1,24,  12.4,24,  18.1, 999.9,   55.0*,  44.1*, 0.21G,999.9, 000000,
726400,14839, 19910520,   54.3,24,   41.6,24, 1025.4,24, 9999.9, 0,  12.3,24,   6.9,24,  18.1, 999.9,   66.9*,  46.9*, 0.00G,999.9, 000000,
726400,14839, 19910521,   62.0,24,   51.3,24, 1021.2,24, 9999.9, 0,   6.0,24,   4.4,24,  10.1, 999.9,   75.9*,  52.0*, 0.00G,999.9, 000000,
726400,14839, 19910522,   68.8,24,   63.7,24, 1019.2,24, 9999.9, 0,   3.6,24,   4.5,24,  11.1, 999.9,   81.0*,  64.0*, 1.95G,999.9, 110010,
726400,14839, 19910523,   72.8,24,   66.6,24, 1017.3,24, 9999.9, 0,   4.1,24,   7.9,24,  14.0, 999.9,   82.0*,  66.9*, 0.20G,999.9, 010010,
726400,14839, 19910524,   74.4,24,   67.0,24, 1013.0,24, 9999.9, 0,   4.5,24,  10.0,24,  15.9, 999.9,   82.0*,  70.0*, 0.07G,999.9, 100010,
726400,14839, 19910525,   62.4,24,   57.7,24, 1012.9,24, 9999.9, 0,   4.0,24,   8.4,24,  14.0, 999.9,   80.1*,  51.1*, 0.02G,999.9, 110000,
726400,14839, 19910526,   67.8,24,   62.1,24, 1007.5,24, 9999.9, 0,   3.8,24,  10.4,24,  20.0, 999.9,   82.0*,  50.0*, 0.55G,999.9, 110000,
726400,14839, 19910527,   76.0,24,   64.0,24, 1011.1,24, 9999.9, 0,  11.6,24,   8.9,24,  15.0, 999.9,   89.1*,  66.9*, 0.01G,999.9, 000000,
726400,14839, 19910528,   79.8,24,   68.7,24, 1014.6,24, 9999.9, 0,   7.2,24,   5.6,24,  15.0,  22.9,   91.9*,  71.1*, 0.00G,999.9, 000000,
726400,14839, 19910529,   79.3,24,   69.0,24, 1012.6,24, 9999.9, 0,   6.2,24,   7.7,24,  13.0, 999.9,   90.0*,  68.0*, 0.00G,999.9, 100000,
726400,14839, 19910530,   77.6,24,   66.4,24, 1005.6,24, 9999.9, 0,   6.8,24,   8.1,24,  15.0, 999.9,   88.0*,  72.0*, 0.00G,999.9, 010010,
726400,14839, 19910531,   72.1,24,   66.5,24, 1006.6,24, 9999.9, 0,   6.6,24,   7.3,24,  14.0,  19.0,   87.1*,  61.0*, 0.28G,999.9, 110000,
726400,14839, 19910601,   61.8,24,   58.9,24, 1011.1,24, 9999.9, 0,   2.8,24,   6.7,24,   8.9, 999.9,   73.9*,  55.9*, 0.00G,999.9, 100000,
726400,14839, 19910602,   66.5,24,   63.2,24, 1010.3,24, 9999.9, 0,   3.6,24,   6.8,24,  15.9,  22.0,   73.9*,  61.0*, 0.58G,999.9, 110010,
726400,14839, 19910603,   63.2,24,   58.0,24, 1012.3,24, 9999.9, 0,   5.4,24,   8.3,24,  20.0, 999.9,   68.0*,  60.1*, 0.02G,999.9, 100000,
726400,14839, 19910604,   57.6,24,   48.3,24, 1018.4,24, 9999.9, 0,  13.8,24,  13.4,24,  20.0, 999.9,   63.0*,  52.0*, 0.00G,999.9, 000000,
726400,14839, 19910605,   58.2,24,   48.3,24, 1023.4,24, 9999.9, 0,  14.9,24,  10.5,24,  15.9, 999.9,   66.0*,  52.0*, 0.00G,999.9, 000000,
726400,14839, 19910606,   62.2,24,   47.3,24, 1026.8,24, 9999.9, 0,  14.7,24,   6.6,24,  14.0, 999.9,   72.0*,  55.0*, 0.00G,999.9, 000000,
726400,14839, 19910607,   65.5,24,   47.3,24, 1026.3,24, 9999.9, 0,  11.0,24,   5.0,24,   8.9, 999.9,   75.0*,  57.0*, 0.00G,999.9, 000000,
726400,14839, 19910608,   69.0,24,   47.2,24, 1023.0,24, 9999.9, 0,  11.0,24,   5.7,24,  12.0, 999.9,   75.9*,  61.0*, 0.00G,999.9, 000000,
726400,14839, 19910609,   73.3,24,   50.4,24, 1021.1,24, 9999.9, 0,   8.4,24,   7.9,24,  14.0, 999.9,   84.9*,  62.1*, 0.00G,999.9, 000000,
726400,14839, 19910610,   76.2,24,   57.6,24, 1015.7,24, 9999.9, 0,   5.4,24,  10.7,24,  18.1, 999.9,   87.1*,  69.1*, 0.00G,999.9, 000000,
726400,14839, 19910611,   74.6,24,   60.5,24, 1012.7,24, 9999.9, 0,   7.4,24,   8.2,24,  12.0, 999.9,   84.0*,  69.1*, 0.00G,999.9, 110000,
726400,14839, 19910612,   67.2,24,   54.4,24, 1013.6,24, 9999.9, 0,  11.5,24,   9.3,24,  15.0, 999.9,   75.9*,  60.1*, 0.00G,999.9, 000000,
726400,14839, 19910613,   64.4,24,   55.8,24, 1017.6,24, 9999.9, 0,   8.9,24,   9.1,24,  15.0, 999.9,   75.9*,  57.0*, 0.00G,999.9, 000000,
726400,14839, 19910614,   78.0,24,   65.9,24, 1011.5,24, 9999.9, 0,   6.5,24,  10.2,24,  22.0,  34.0,   91.0*,  71.1*, 0.00G,999.9, 010010,
726400,14839, 19910615,   73.9,24,   66.4,24, 1007.4,24, 9999.9, 0,   7.7,24,   9.9,24,  15.9,  22.0,   84.0*,  66.9*, 1.11G,999.9, 110010,
726400,14839, 19910616,   74.3,24,   60.0,24, 1011.2,24, 9999.9, 0,  13.1,24,  10.1,24,  13.0, 999.9,   80.1*,  66.9*, 0.14G,999.9, 000000,
726400,14839, 19910617,   72.3,24,   55.8,24, 1015.9,24, 9999.9, 0,  13.2,24,   5.2,24,  10.1, 999.9,   81.0*,  64.0*, 0.00G,999.9, 000000,
726400,14839, 19910618,   72.4,24,   53.9,24, 1017.2,24, 9999.9, 0,  13.1,24,   6.0,24,  11.1, 999.9,   80.1*,  62.1*, 0.00G,999.9, 000000,
726400,14839, 19910619,   74.6,24,   59.6,24, 1019.0,24, 9999.9, 0,  10.1,24,   6.5,24,  13.0, 999.9,   84.9*,  66.0*, 0.00G,999.9, 000000,
726400,14839, 19910620,   75.4,24,   62.3,24, 1018.3,24, 9999.9, 0,   7.7,24,   5.8,24,  11.1, 999.9,   82.0*,  68.0*, 0.00G,999.9, 000000,
726400,14839, 19910621,   70.8,24,   63.8,24, 1014.1,24, 9999.9, 0,   7.1,24,   9.6,24,  24.1,  29.9,   77.0*,  64.0*, 0.00G,999.9, 000000,
726400,14839, 19910622,   58.9,24,   56.4,24, 1015.5,24, 9999.9, 0,   7.0,24,  17.6,24,  25.1,  32.1,   63.0*,  57.0*, 0.43G,999.9, 110000,
726400,14839, 19910623,   62.6,24,   52.9,24, 1021.2,24, 9999.9, 0,  14.3,24,  11.0,24,  15.9, 999.9,   69.1*,  57.0*, 0.01G,999.9, 000000,
726400,14839, 19910624,   66.7,24,   56.2,24, 1021.6,24, 9999.9, 0,  13.5,24,   6.9,24,  12.0, 999.9,   75.0*,  59.0*, 0.00G,999.9, 000000,
726400,14839, 19910625,   71.4,24,   54.1,24, 1019.9,24, 9999.9, 0,  10.4,24,   4.6,24,   8.9, 999.9,   81.0*,  61.0*, 0.00G,999.9, 000000,
726400,14839, 19910626,   77.3,24,   63.1,24, 1016.2,24, 9999.9, 0,   6.1,24,   9.3,24,  17.1, 999.9,   91.0*,  64.9*, 0.00G,999.9, 000000,
726400,14839, 19910627,   84.3,24,   69.8,24, 1014.4,24, 9999.9, 0,   4.4,24,  13.9,24,  15.9, 999.9,   93.0*,  75.9*, 0.00G,999.9, 000000,
726400,14839, 19910628,   82.6,24,   64.4,24, 1015.8,24, 9999.9, 0,   6.1,24,  11.9,24,  15.0, 999.9,   91.9*,  73.0*, 0.00G,999.9, 000000,
726400,14839, 19910629,   83.5,24,   67.2,24, 1013.2,24, 9999.9, 0,   6.2,24,  10.3,24,  15.0, 999.9,   96.1*,  73.0*, 0.00G,999.9, 000000,
726400,14839, 19910630,   71.2,24,   64.0,24, 1012.8,24, 9999.9, 0,   5.8,24,  12.1,24,  18.1,  22.9,   91.9*,  62.1*, 0.00G,999.9, 110010,
726400,14839, 19910701,   70.9,24,   65.9,24, 1009.9,24, 9999.9, 0,   6.0,24,   9.2,24,  19.0,  28.0,   84.0*,  62.1*, 0.00G,999.9, 110010,
726400,14839, 19910702,   76.3,24,   65.3,24, 1009.1,24, 9999.9, 0,   6.1,24,   7.4,24,  12.0, 999.9,   91.9*,  64.0*, 0.72G,999.9, 100000,
726400,14839, 19910703,   77.7,24,   62.0,24, 1007.6,24, 9999.9, 0,  10.6,24,   9.8,24,  15.9, 999.9,   87.1*,  70.0*, 0.10G,999.9, 010010,
726400,14839, 19910704,   73.8,24,   61.4,24, 1007.4,24, 9999.9, 0,  10.1,24,   9.1,24,  13.0, 999.9,   81.0*,  66.0*, 0.02G,999.9, 000010,
726400,14839, 19910705,   74.5,24,   62.2,24, 1008.0,24, 9999.9, 0,  10.5,24,   8.4,24,  12.0, 999.9,   87.1*,  64.9*, 0.06G,999.9, 000000,
726400,14839, 19910706,   78.6,24,   66.9,24, 1007.6,24, 9999.9, 0,   8.9,24,   7.5,24,  13.0, 999.9,   93.0*,  70.0*, 0.00G,999.9, 010000,
726400,14839, 19910707,   79.3,24,   63.8,24, 1008.4,24, 9999.9, 0,   9.7,24,   6.7,24,  22.0,  29.9,   91.0*,  68.0*, 0.00G,999.9, 010010,
726400,14839, 19910708,   70.3,24,   62.3,24, 1013.3,24, 9999.9, 0,  11.4,24,  11.0,24,  15.0, 999.9,   73.9*,  68.0*, 1.78G,999.9, 000000,
726400,14839, 19910709,   69.2,24,   56.9,24, 1016.5,24, 9999.9, 0,  11.5,24,   7.0,24,  13.0, 999.9,   75.9*,  64.0*, 0.00G,999.9, 000000,
726400,14839, 19910710,   72.4,24,   60.9,24, 1013.7,24, 9999.9, 0,   8.9,24,   6.1,24,   8.9, 999.9,   77.0*,  66.0*, 0.00G,999.9, 000000,
726400,14839, 19910711,   72.4,24,   65.0,24, 1014.9,24, 9999.9, 0,   7.0,24,   6.8,24,  10.1, 999.9,   78.1*,  66.0*, 0.00G,999.9, 100000,
726400,14839, 19910712,   76.5,24,   68.7,24, 1009.4,24, 9999.9, 0,   5.7,24,   8.3,24,  17.1, 999.9,   86.0*,  72.0*, 0.52G,999.9, 110000,
726400,14839, 19910713,   69.7,24,   63.3,24, 1011.5,24, 9999.9, 0,   6.4,24,  12.5,24,  17.1, 999.9,   79.0*,  64.9*, 0.02G,999.9, 100000,
726400,14839, 19910714,   67.8,24,   56.4,24, 1019.6,24, 9999.9, 0,  11.8,24,   9.7,24,  15.0, 999.9,   73.9*,  60.1*, 0.00D,999.9, 000000,
726400,14839, 19910715,   69.7,24,   56.2,24, 1022.4,24, 9999.9, 0,  13.4,24,   5.1,24,  11.1, 999.9,   80.1*,  60.1*, 0.00D,999.9, 000000,
726400,14839, 19910716,   75.5,24,   59.3,24, 1021.5,24, 9999.9, 0,  11.7,24,   8.5,24,  13.0, 999.9,   89.1*,  64.0*, 0.00G,999.9, 000000,
726400,14839, 19910717,   78.9,24,   62.8,24, 1016.6,24, 9999.9, 0,   7.0,24,   8.5,24,  13.0,  19.0,   87.1*,  72.0*, 0.00G,999.9, 000000,
726400,14839, 19910718,   81.2,24,   69.0,24, 1012.9,24, 9999.9, 0,   5.2,24,   6.5,24,  13.0, 999.9,   97.0*,  75.0*, 0.00G,999.9, 010010,
726400,14839, 19910719,   82.2,24,   67.6,24, 1011.0,24, 9999.9, 0,   5.1,24,   9.3,24,  19.0, 999.9,   97.0*,  72.0*, 0.08G,999.9, 000000,
726400,14839, 19910720,   85.0,24,   69.6,24, 1013.7,24, 9999.9, 0,   4.7,24,   8.9,24,  14.0, 999.9,   93.9*,  78.1*, 0.00G,999.9, 000000,
