"","Kilfrost ABC-S plus Type IV_Group002GMIA0005_2014/20141216","Cryotech Polar Plus Type I_Group002GMIA0006_2014/20141216","Cryotech Polar Guard Advance Type IV_Group002GMIA0007_2014/20141216","Clariant Safewing MP IV Launch_Group002GMIA0008_2014/20141216","Clairent Octaflow EF Type I_Group002GMIA0009_2014/20141216","Clairient Maxflight 04 Type IV_Group002GMIA0010_2014/20141216","Kilfrost DF plus (88) Type I_Group003GMIA0001_2014/20141216","UCAR AD-49 Type IV_Group003GMIA0002_2014/20141216","UCAR PG Type I_Group003GMIA0003_2014/20141216","Cryotech E36 Pavement Pot. Acetate_Group003GMIA0004_2014/20141216","Sodium Formate pavement_Group003GMIA0005_2014/20141216","Clairient Maxflight 04 Type IV-redo_Group003GMIA0006_2014/20141216","Wavelength"
"1",0.104089994553979,0.0117446590968925,1.53774446687384,0.0751079813804535,-0.0326755816939175,0.0263810302558763,0.029628076616582,0.10491283043575,0.00798219253770469,0.00837181411005517,0.0657548485888439,0.040942289878063,800
"2",0.0759960494897645,0.00980827104115942,1.52894426396855,0.0500213532595527,-0.0428751842404746,0.00847466216605361,-0.00114602675641371,0.0988889195989148,-0.00767421746491992,-0.0202196466822741,0.018098490051203,-0.0407211782338478,797
"3",0.0896495134558212,-0.0121746232646616,1.55008790634792,0.0694585273617645,-0.0397349978854161,0.0190382498879798,0.0210984813514859,0.118209611573828,-0.00091323118389051,0.0153281038817906,0.0515084051873887,0.0240365318968258,794
"4",0.0724273910465754,0.00979033110046614,1.54588221508359,0.0509640094193194,-0.043956981538271,0.00432690384517354,0.00390381301334714,0.104076327113378,-0.0189521696220087,-0.00935276473700399,0.0251468121548134,-0.026682599246349,791
"5",0.0988774408918898,-0.0026232146658949,1.57958551746631,0.0732669785743463,-0.0281080341894934,0.0200708278993285,0.0207731085551453,0.105444991469667,-0.00136290147104952,0.00804030455592829,0.0578418643529519,0.0380768128312752,788
"6",0.0738776700714996,-0.0094850774640264,1.54673339352645,0.0346310833322734,-0.0648842729695568,-0.0137381649155643,0.0188452195610593,0.1304792450251,0.00182022930869721,-0.00424908518291267,0.0456637177046944,0.00934276719108592,785
"7",0.081468505195986,0.00421678384800836,1.57469974332538,0.0692974034422309,-0.0183181273652314,0.0349253601605931,0.0153687650705819,0.108768232220173,-0.0118977689849208,-0.00418812447871103,0.0407070170985211,0.00199752485474206,782
"8",0.0799371723972732,-0.00671110980835325,1.59098708314539,0.0464101058236613,-0.0585913734971712,0.0127921821110487,0.0213907552041296,0.120561390846276,0.00141466579417613,-0.0179417318266468,0.0458792723654543,0.0042785509525834,779
"9",0.0647703235687659,-0.0086799026821601,1.59189814462663,0.0480992139126924,-0.0349304098880917,0.000902866126897339,-0.0132351784191957,0.10832016272547,-0.0161129729561038,-0.0183892644132868,0.0324431409537228,-0.0169216679408471,776
"10",0.0920465166663899,0.00854778491123899,1.61189399711471,0.0672117340182634,-0.0434026801316879,0.0240246808099194,0.0229504800649682,0.11884151217387,0.00694701231453946,-0.0140602751946427,0.0516804849863157,0.00785683717463972,773
"11",0.0724992457826137,-0.0183566040167634,1.59817964487836,0.0422287891674241,-0.0411887630967163,0.0101506106547626,-0.0109142155591007,0.110088547088006,-0.0251735071326515,-0.030938958928523,0.0350817611802721,-0.021090353303502,770
"12",0.0783898942749126,0.00311116838199491,1.62276612953098,0.0615721202886913,-0.0487788216724149,0.00675157449311945,0.0111240935490752,0.117462666011909,0.000682326409905747,-0.0141780214621723,0.0418983230190458,-0.0114599182287544,767
"13",0.0810655043683423,-0.00210990138571634,1.62874292151675,0.0441784887669074,-0.0453568415076726,0.0159379977133418,0.00317376646269858,0.123943889174815,-0.00441108825457525,-0.0186188757952577,0.044196762145288,0.00828149970294368,764
"14",0.0887932552494622,-0.0036986854256196,1.63215298042706,0.0576965434980484,-0.0451076262124272,0.00769800596650386,0.00961939992594602,0.12013044846135,0.00172936401173716,-0.0107689464672628,0.043070906475472,-0.00932465633410242,761
"15",0.0835883059245129,0.000346491219793409,1.64909127988015,0.058861180621978,-0.0351063220906261,0.0240880645720153,0.00811837098470125,0.112066506762497,-0.00706719583530079,-0.0181366227201524,0.047898417587433,0.00747122725236126,758
